,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
2484,1,2,0.977,Beth McLaughlin,0.6559999999999999,152000.0,0.175,0.899,0.0912,-28.548,0.217,78.843,0.452,70.0,0
2537,0,2,0.542,Beéle,0.672,223488.0,0.6829999999999999,0.0,0.203,-4.433,0.105,88.042,0.568,79.0,11
2538,1,6,0.16641666666666668,Bhad Bhabie,0.8909999999999999,132909.16666666663,0.5095,0.002760981666666667,0.11623333333333336,-7.340333333333334,0.21633333333333327,134.338,0.2585,66.66666666666667,8
2562,1,2,0.0761,Big $tunt,0.948,149682.0,0.33,0.0,0.0592,-11.571,0.617,125.026,0.835,69.0,11
2564,0,1,0.0714,Big Ali,0.893,245467.0,0.823,0.0,0.0509,-3.708,0.122,128.009,0.902,66.0,5
2574,1,1,0.0135,Big Boy,0.794,295533.0,0.831,1.12e-06,0.11,-9.235,0.331,172.407,0.328,73.0,8
2580,0,1,0.0267,Big D,0.748,222200.0,0.767,0.0,0.334,-7.806,0.172,133.929,0.519,66.0,11
2623,0,2,0.184,Big Sounds,0.152,205172.0,0.969,0.915,0.598,-20.294,0.0804,134.531,0.0128,66.0,0
2627,1,3,0.029666666666666664,Big Syke,0.8593333333333334,310088.66666666674,0.7316666666666668,0.0,0.37633333333333335,-5.601333333333333,0.2103333333333333,94.15566666666666,0.7216666666666667,70.66666666666667,1
2636,1,1,0.322,BigKayBeezy,0.909,171245.0,0.541,0.0,0.0942,-6.436,0.4970000000000001,135.106,0.823,69.0,8
2640,0,2,0.0766,Bigrod,0.804,260048.0,0.425,0.0,0.0964,-10.384,0.153,125.931,0.494,66.0,9
2685,0,2,0.0639,Bill Medley,0.6985,289700.0,0.725,0.006195000000000001,0.06220000000000001,-10.489,0.04565,108.6005,0.4355,68.0,6
2705,0,75,0.6209888000000002,Billie Eilish,0.6230533333333335,201196.34666666668,0.3515226666666668,0.09968406560000001,0.17314666666666662,-11.793653333333333,0.13212666666666667,118.66246666666672,0.2668493333333334,76.89333333333333,4
2706,0,2,0.8320000000000001,Billie Essco,0.42,349040.0,0.701,0.0,0.103,-7.582000000000002,0.339,79.71600000000002,0.6709999999999999,67.0,1
2731,1,2,0.4655,Billy Eichner,0.4335,217066.5,0.4575,0.0,0.1215,-11.0255,0.12825,92.5285,0.4625,66.5,5
2748,1,4,0.02525,Billy Marchiafava,0.8515,141785.5,0.7024999999999999,0.00036838,0.0807,-6.0055,0.0707,139.08350000000002,0.5715,66.0,1
2792,1,4,0.02105,Bipolar Sunshine,0.5419999999999999,222886.5,0.6715,6.3e-06,0.10285,-6.2544999999999975,0.05595,134.35649999999998,0.2075,66.5,9
2800,1,1,0.0481,Birdy Nam Nam,0.757,212640.0,0.848,0.0,0.121,-4.234,0.335,139.995,0.6859999999999999,68.0,2
2805,0,4,0.182,Bishop Briggs,0.6285000000000001,223360.0,0.6409999999999999,1.485e-06,0.13345,-5.4085,0.06684999999999999,107.27549999999997,0.4495,70.5,2
2824,1,4,0.261,Björn Skifs,0.547,172867.0,0.82,0.0,0.3,-6.728,0.0805,118.208,0.933,69.0,8
2826,0,2,0.745,Bktherula,0.7929999999999999,83157.0,0.278,4.45e-06,0.0919,-11.931,0.426,130.24,0.271,68.0,8
2828,1,2,0.705,Black,0.72,287933.0,0.521,0.36,0.214,-12.468,0.0302,106.055,0.823,66.0,7
2832,1,2,0.00363,Black Caviar,0.701,222307.0,0.755,0.000795,0.121,-5.82,0.0417,95.036,0.116,75.0,2
2834,0,1,0.0945,Black Coffee,0.7809999999999999,250337.0,0.721,0.391,0.104,-9.133,0.0514,123.011,0.8490000000000001,68.0,5
2877,1,1,0.00363,Blackway,0.701,222307.0,0.755,0.000795,0.121,-5.82,0.0417,95.036,0.116,75.0,2
2891,1,4,0.08695,Blanco Brown,0.6365,197237.0,0.7535000000000001,0.0,0.2955,-5.7375,0.08295,139.11249999999998,0.8125,73.0,9
2926,0,1,0.428,Blonde,0.657,170716.0,0.757,0.0,0.0728,-5.2570000000000014,0.0584,122.056,0.672,65.0,0
2933,1,4,0.018795,BloodPop®,0.7020000000000001,204420.0,0.7745,4.135e-06,0.17789999999999995,-5.4330000000000025,0.05705,102.471,0.545,72.0,0
2948,1,1,0.049,Blue Ivy,0.603,248472.0,0.602,0.0,0.279,-7.0829999999999975,0.23,119.703,0.595,69.0,6
2967,0,13,0.09175384615384616,Blueface,0.8965384615384616,160633.0,0.4827692307692307,0.0,0.14507692307692308,-8.143384615384614,0.2786923076923077,116.91815384615386,0.5826923076923077,71.76923076923076,11
3050,0,2,0.555,Bob Van Ratingen,0.838,195173.0,0.536,0.000376,0.111,-8.645,0.0478,104.988,0.107,69.0,1
3134,0,4,0.28300000000000003,Bohnes,0.5815,219433.5,0.743,0.0003165,0.3055,-6.339,0.05465,138.9415,0.431,66.0,3
3158,0,2,0.0129,Bonn,0.414,230762.0,0.486,0.0,0.111,-6.431,0.0311,128.03799999999998,0.368,73.0,6
3227,1,3,0.07246666666666668,Boy In Space,0.6476666666666667,203549.33333333328,0.45,0.0,0.0922,-7.195666666666668,0.03283333333333333,133.36166666666665,0.21733333333333327,65.33333333333333,0
3249,0,1,0.639,Brad Garrett,0.604,191413.0,0.541,0.0,0.16899999999999998,-7.377999999999999,0.0915,134.326,0.892,66.0,1
3256,1,6,0.5166666666666666,Bradley Cooper,0.5326666666666667,238004.33333333328,0.35166666666666674,8.3e-07,0.15106666666666668,-6.795000000000001,0.030933333333333337,100.70066666666666,0.2736666666666667,77.66666666666667,7
3260,1,4,0.078695,Brain Timbre,0.058,156941.0,0.4715,0.942,0.6194999999999999,-22.22150000000001,0.03485,35.975,0.0179,68.5,5
3263,1,2,0.123,Brainwave Samples,0.205,170464.0,0.007490000000000002,0.972,0.462,-22.829,0.171,108.159,0.0156,66.0,1
3276,1,5,0.036624,Brando,0.7290000000000001,175432.0,0.7852,7.916e-05,0.19652,-4.381,0.044840000000000005,122.7704,0.6382000000000001,69.2,1
3282,1,2,0.00346,Brandon Lake,0.391,452499.0,0.769,0.0,0.911,-6.356,0.045,139.874,0.14,66.0,11
3316,1,7,0.15814285714285714,Brendon Urie,0.674,225121.7142857143,0.6085714285714285,4.485714285714286e-05,0.11657142857142855,-6.552142857142857,0.10958571428571427,142.88942857142857,0.5194285714285715,73.42857142857143,8
3317,0,5,0.025627999999999998,Brennan Savage,0.5722,165756.0,0.7011999999999999,0.2862,0.10756000000000003,-6.7208,0.14992,114.0198,0.34872000000000003,66.8,11
3324,1,19,0.3379578947368421,Brett Young,0.5772105263157895,211077.4210526316,0.5738421052631579,1.008421052631579e-06,0.0939421052631579,-6.868105263157895,0.033763157894736835,112.31089473684206,0.4632105263157895,65.42105263157895,10
3366,1,2,0.926,Brielle Von Hugel,0.281,247696.0,0.139,0.0,0.099,-8.97,0.0421,63.473,0.0467,66.0,4
3383,1,6,0.5016666666666666,Briston Maroney,0.4693333333333333,236287.0,0.68,1.2466666666666667e-05,0.2386666666666667,-6.886666666666668,0.0517,145.774,0.3766666666666667,66.33333333333333,4
3441,0,2,0.2985,Brray,0.8145,345241.0,0.7145,4.86e-06,0.091,-4.65,0.207,176.01,0.7875,84.5,4
3445,0,2,0.862,Bruce Brus,0.0,168000.0,0.000431,0.977,0.162,-14.105,0.0,0.0,0.0,76.0,0
3465,1,8,0.73775,Bruno Major,0.59875,182290.0,0.237975,0.136073375,0.106375,-11.87075,0.074675,119.54975,0.303,68.25,7
3466,1,94,0.2418344680851065,Bruno Mars,0.6712234042553189,221813.19148936172,0.6691808510638297,0.0002642146808510638,0.15139042553191498,-5.8452234042553215,0.07606489361702126,117.71322340425523,0.6006170212765954,67.74468085106382,5
3478,1,12,0.30219166666666664,Bryant Myers,0.7671666666666668,308521.08333333326,0.6683333333333333,1.9341666666666662e-06,0.1838833333333333,-5.715916666666665,0.1985416666666667,135.42600000000002,0.481975,67.75,9
3480,1,4,0.07885,Bryce Fox,0.5505,211226.5,0.6575,2.985e-06,0.193,-6.6295,0.1632,115.6175,0.3215,65.5,6
3483,0,2,0.901,Brye,0.501,193208.0,0.168,0.0,0.134,-13.682,0.304,82.574,0.514,68.0,4
3484,0,67,0.23121074626865665,Bryson Tiller,0.6349253731343283,193777.6417910448,0.5504179104477614,0.00043597164179104485,0.1998925373134329,-7.220567164179102,0.20048656716417906,133.77810447761203,0.4258447761194029,65.14925373134328,5
3485,1,8,0.411375,Brytiago,0.844875,325376.875,0.62375,9.4e-07,0.17267499999999994,-7.0655,0.2031,118.270125,0.622375,71.5,2
3567,0,1,0.0156,Burak Yeter,0.841,241875.0,0.639,0.0654,0.0545,-6.0520000000000005,0.0688,99.002,0.675,73.0,9
3568,1,2,0.266,Burbank,0.833,122791.0,0.6409999999999999,3.75e-06,0.268,-6.3370000000000015,0.0613,86.02,0.586,67.0,9
3573,0,9,0.35428666666666664,Burna Boy,0.7056666666666667,202848.5555555556,0.6609999999999999,0.002248578888888889,0.11688888888888888,-6.159777777777778,0.15884444444444445,132.36444444444444,0.5503333333333333,74.44444444444444,10
3653,0,2,0.15,CADE,0.703,193613.0,0.868,0.132,0.104,-4.6610000000000005,0.0291,121.03,0.733,77.0,7
3656,0,2,0.285,CARYS,0.626,212107.0,0.595,0.0,0.0859,-4.975,0.0288,74.986,0.65,71.0,0
3665,0,1,0.428,CHANYEOL,0.314,192441.0,0.526,0.0,0.126,-4.686,0.0484,78.643,0.195,73.0,0
3666,1,2,0.070095,CHASE B,0.8,208348.5,0.585,0.0,0.22355,-6.6825,0.20575,136.49150000000003,0.363,66.0,2
3668,1,2,0.491,CHEN,0.422,189356.0,0.737,0.0,0.183,-4.31,0.0377,179.923,0.502,68.0,10
3670,0,1,0.238,CHROMANCE,0.917,193320.0,0.612,2.28e-05,0.0585,-2.1830000000000003,0.0854,89.961,0.679,77.0,5
3673,0,2,0.19,CJ,0.711,123429.0,0.598,0.0,0.15,-7.621,0.182,140.175,0.737,84.0,3
3681,0,3,0.2772333333333333,CNCO,0.7733333333333333,217346.66666666663,0.8283333333333333,0.0,0.18866666666666668,-4.099333333333333,0.06143333333333334,92.65133333333333,0.6303333333333333,71.66666666666667,4
3683,1,13,0.009305384615384616,CORPSE,0.7424615384615384,106546.46153846152,0.8560769230769231,0.012026889230769234,0.4894615384615385,-5.607461538461537,0.2877692307692307,132.9170769230769,0.3389230769230769,76.15384615384616,1
3716,0,1,0.0638,Cailin Russo,0.42,197634.0,0.723,1.17e-05,0.123,-6.86,0.175,167.80599999999995,0.28800000000000003,76.0,10
3725,0,7,0.3244285714285714,Calboy,0.6768571428571429,136892.2857142857,0.5714285714285715,0.0,0.20228571428571432,-6.240857142857143,0.2214571428571428,147.99800000000005,0.5218571428571429,67.42857142857143,11
3735,1,2,0.2,Cali Swag District,0.846,237480.0,0.438,9.43e-05,0.0939,-4.981,0.141,85.01299999999998,0.512,68.0,11
3736,1,3,0.17326666666666668,Cali Y El Dandee,0.5486666666666667,212844.33333333328,0.8093333333333333,3.4e-06,0.08253333333333332,-4.715,0.109,175.09966666666665,0.456,74.33333333333333,9
3745,1,2,0.00968,Calle Lehmann,0.513,238459.0,0.7879999999999999,0.0,0.11,-4.629,0.0364,139.987,0.234,75.0,0
3750,1,1,0.0,Calming Sounds,0.0,73887.0,2.01e-05,0.0,0.0,-15.776,0.0,0.0,0.0,72.0,5
3753,1,7,0.8140000000000001,Calum Scott,0.4898571428571429,227685.1428571429,0.2517142857142857,9.314285714285714e-06,0.11808571428571428,-8.033285714285713,0.030542857142857142,144.19942857142857,0.2292857142857143,76.57142857142857,10
3754,0,44,0.10478099999999996,Calvin Harris,0.6702045454545456,221546.06818181818,0.8425454545454548,0.021592744772727275,0.2035886363636363,-4.195227272727273,0.052554545454545465,123.88609090909092,0.5749545454545456,66.88636363636364,1
3756,1,2,0.887,Cam,0.728,231333.0,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,0.457,65.0,0
3770,1,1,0.726,Cameron Seely,0.253,60453.0,0.139,5.01e-05,0.269,-17.067,0.0414,74.369,0.102,67.0,6
3772,0,47,0.24801829787234034,Camila Cabello,0.6346595744680853,203107.7659574468,0.5784255319148937,0.002735352127659574,0.16459574468085106,-5.712446808510637,0.08552340425531914,112.70840425531915,0.450617021276596,67.34042553191489,0
3777,1,22,0.16852999999999999,Camilo,0.7021363636363639,205340.04545454547,0.6861818181818182,4.9571818181818185e-05,0.1571227272727273,-4.339727272727272,0.13728636363636362,145.37372727272734,0.7257727272727273,80.04545454545455,9
3781,1,2,0.0477,Campa,0.66,285013.0,0.7659999999999999,0.000239,0.624,-4.263,0.194,164.791,0.722,65.0,7
3790,1,2,0.0,Canciones De Cuna,0.0,73887.0,2.01e-05,0.0,0.0,-15.776,0.0,0.0,0.0,72.0,5
3815,0,2,0.114,Cannons,0.737,231826.0,0.6779999999999999,0.157,0.123,-7.011,0.0962,102.051,0.698,70.0,6
3821,0,2,0.0174,Caos,0.695,245827.0,0.7959999999999999,0.0,0.0493,-6.057,0.0361,114.804,0.652,69.0,4
3827,1,4,0.003663000000000001,Capital Cities,0.7075,207988.5,0.6990000000000001,0.0022095,0.06720000000000001,-4.9655000000000005,0.0352,108.9675,0.8704999999999999,72.5,5
3840,1,1,0.121,Captain Cuts,0.7,190302.0,0.872,7.08e-06,0.103,-5.896,0.0666,125.03,0.7609999999999999,75.0,10
3855,1,58,0.1572329310344827,Cardi B,0.8252241379310341,211658.7068965517,0.6591896551724136,0.00035591517241379315,0.14949999999999994,-5.6886034482758605,0.1934655172413794,130.1865172413793,0.522603448275862,71.6896551724138,1
3859,1,14,0.4920000000000001,Carin Leon,0.659,187990.7142857143,0.4857142857142857,3.578571428571428e-06,0.19710000000000005,-4.917285714285716,0.0503,136.4812857142857,0.8435714285714286,70.42857142857143,11
3870,1,2,0.0422,Carl Douglas,0.598,197693.0,0.6729999999999999,6.840000000000001e-05,0.289,-10.431,0.0693,102.035,0.59,68.0,2
3902,1,10,0.7280000000000001,Carla Morrison,0.5659999999999998,241450.2,0.2812,2.62e-07,0.1354,-9.670000000000002,0.03973999999999999,155.1986,0.31020000000000003,65.2,1
3925,1,3,0.5336666666666666,Carlos Baute,0.754,189906.66666666663,0.6783333333333333,0.0,0.11766666666666666,-5.8850000000000025,0.0373,106.72766666666666,0.7936666666666667,65.0,6
3943,1,1,0.6409999999999999,Carlos Ponce,0.276,237467.0,0.5720000000000001,0.0,0.2,-7.818,0.0377,77.986,0.285,68.0,1
3946,0,2,0.488,Carlos Rivera,0.464,222827.0,0.444,2.32e-05,0.166,-8.583,0.027000000000000003,144.092,0.294,72.0,4
4004,1,2,0.0787,Caroline Polachek,0.795,183861.0,0.5760000000000001,1.01e-05,0.121,-4.971,0.0289,111.975,0.847,65.0,6
4027,1,2,0.14309000000000002,Cartoon,0.441,202277.5,0.8085,0.004085,0.2255,-3.958,0.04145,174.56349999999995,0.25765,71.0,11
4048,0,4,0.30225,Casper Magico,0.8425,395813.25,0.68525,8.7825e-06,0.22875,-4.2765,0.141325,131.0145,0.49525,71.5,4
4049,0,2,0.24,Cass,0.581,234162.0,0.601,0.000143,0.114,-5.672999999999999,0.0487,80.012,0.132,66.0,10
4054,1,4,0.0484185,Cassadee Pope,0.5405,217293.5,0.8325,5.2e-06,0.13899999999999998,-3.76,0.03765,133.8945,0.412,65.0,11
4071,1,2,0.613,Cast of Frozen 2,0.5660000000000001,209965.0,0.5429999999999999,0.0,0.106,-4.485,0.0314,89.93700000000004,0.299,72.0,5
4098,0,5,0.3762,Cautious Clay,0.6004,204038.8,0.4385999999999999,0.0996,0.30600000000000005,-9.709799999999998,0.04964,117.2664,0.4388,68.2,2
4099,1,24,0.3177358333333333,Cavetown,0.5952500000000001,255471.66666666663,0.4315833333333333,0.007149379166666667,0.0901,-10.264666666666667,0.057374999999999975,127.05116666666667,0.2598916666666667,67.33333333333333,1
4104,1,4,0.397,Cazzu,0.6975,355390.0,0.64325,1.33e-06,0.1052,-5.64325,0.1215,119.02925,0.54225,74.75,8
4117,0,3,0.0368,Cedric Gervais,0.6583333333333333,216088.0,0.8009999999999999,4.776666666666667e-06,0.20333333333333334,-6.1003333333333325,0.054766666666666665,130.71666666666667,0.3303333333333333,67.0,1
4159,1,2,0.0522,Chael Produciendo,0.853,178407.0,0.909,0.0223,0.129,-2.4730000000000003,0.229,112.987,0.8029999999999999,80.0,7
4176,1,2,0.039,Championxiii,0.974,133565.0,0.157,0.0,0.279,-14.201,0.375,115.023,0.522,70.0,2
4278,1,10,0.07585570000000001,Charlie Gillespie,0.5493,200554.7,0.6342000000000001,2.49e-07,0.083,-5.3839,0.04433,125.9135,0.3154,72.7,2
4280,1,2,0.0942,Charlie Heat,0.762,181543.0,0.624,0.0,0.115,-6.299,0.0951,149.95,0.488,67.0,3
4294,0,29,0.2770413793103447,Charlie Puth,0.7291034482758619,195973.41379310345,0.6180689655172413,8.131034482758619e-06,0.1511793103448276,-5.9323103448275845,0.07486551724137933,103.04634482758621,0.5912758620689654,69.17241379310343,1
4313,1,8,0.3493,Charlotte Lawrence,0.6635000000000001,203501.75,0.551,3.047e-05,0.16349999999999998,-6.2905000000000015,0.07112500000000001,115.21,0.5735000000000001,66.75,7
4327,1,12,0.07744833333333333,Chase Atlantic,0.5226666666666667,221994.16666666663,0.6521666666666666,5.106666666666667e-06,0.1377,-6.113833333333332,0.05361666666666667,125.38800000000002,0.21220000000000008,67.66666666666667,11
4337,1,2,0.835,Chayín Rubio,0.657,189347.0,0.591,0.0,0.248,-3.505,0.0297,132.041,0.687,75.0,10
4338,1,1,0.032,Chaz Bundick,0.232,401573.0,0.705,6.6e-05,0.185,-6.928,0.0997,74.28,0.35200000000000004,67.0,5
4340,1,9,0.08759333333333333,Cheat Codes,0.6345555555555555,189857.0,0.7808888888888891,0.014788888888888888,0.14724444444444446,-4.836222222222221,0.08175555555555555,120.71466666666667,0.4618888888888889,65.0,5
4346,1,19,0.4637578947368423,Chelsea Cutler,0.5897894736842106,203567.2105263158,0.4600842105263159,0.002088933684210526,0.2289157894736843,-8.792526315789473,0.09367368421052633,122.5951052631579,0.3075263157894737,67.47368421052633,11
4355,0,8,0.278625,Chencho Corleone,0.7735000000000001,278691.375,0.7638749999999999,8.9805e-05,0.2007875,-4.698,0.12745,140.99787500000005,0.80975,82.25,0
4358,1,8,0.1630375,Cher Lloyd,0.67725,203901.25,0.7362500000000001,0.0,0.326675,-4.252624999999999,0.09545,113.87825,0.6537499999999999,65.0,7
4455,0,7,0.06525,Chloe x Halle,0.6991428571428572,182580.42857142846,0.6604285714285714,2.9628571428571425e-06,0.2277142857142857,-6.51842857142857,0.07842857142857143,98.40414285714287,0.5482857142857143,69.42857142857143,5
4488,1,2,0.469,Chord Overstreet,0.618,198853.0,0.443,0.0,0.0829,-9.681,0.0526,119.949,0.16699999999999998,83.0,2
4534,1,2,0.262,Chris Jeday,0.7385,273453.5,0.6815,0.0,0.1175,-5.574,0.1915,144.00099999999995,0.4970000000000001,68.5,6
4541,1,11,0.21247272727272729,Chris Lane,0.5279090909090908,204020.81818181818,0.7945454545454546,0.0,0.18870000000000006,-4.4502727272727265,0.04784545454545455,143.23963636363638,0.5807272727272729,65.9090909090909,11
4543,1,4,0.15499999999999994,Chris Linton,0.6990000000000001,186703.5,0.9325,0.00074395,0.21899999999999997,-4.166499999999999,0.06145000000000001,92.5045,0.2725,74.5,6
4578,0,2,0.0638,Chrissy Costanza,0.42,197634.0,0.723,1.17e-05,0.123,-6.86,0.175,167.80599999999995,0.28800000000000003,76.0,10
4583,1,2,0.8170000000000001,Christian Bautista,0.485,207787.0,0.29,0.0,0.111,-8.443999999999999,0.0321,134.168,0.333,66.0,1
4591,1,6,0.6686666666666667,Christian Leave,0.6056666666666667,139319.66666666663,0.3633333333333333,0.0016583900000000007,0.2176666666666667,-7.764333333333332,0.03769999999999999,122.216,0.263,66.33333333333333,0
4594,1,39,0.3571794871794873,Christian Nodal,0.6326410256410259,181040.94871794872,0.4937179487179486,0.0,0.19288205128205127,-4.376333333333332,0.03841794871794872,139.22648717948718,0.6694615384615386,66.53846153846153,7
4603,1,1,0.193,Christina Grimmie,0.439,263598.0,0.7509999999999999,4.61e-05,0.0577,-7.6320000000000014,0.0527,164.10299999999995,0.221,71.0,9
4605,0,2,0.251,Christina Modestou,0.8590000000000001,245303.0,0.605,0.0,0.132,-7.635,0.35700000000000004,82.91,0.722,65.0,7
4647,1,2,0.0476,Chrome,0.878,204093.0,0.746,0.0,0.154,-4.2810000000000015,0.0451,111.996,0.792,65.0,11
4726,1,20,0.04146180000000002,City Girls,0.8641500000000001,174019.5,0.6969500000000002,6.7952e-05,0.19467,-5.005350000000001,0.20021,114.903,0.4662000000000001,68.5,10
4739,1,4,0.32199999999999995,Claire Rosinkranz,0.8170000000000001,129241.0,0.6345,0.0,0.07365000000000001,-7.246,0.1625,138.015,0.4534999999999999,76.5,5
4740,1,40,0.4988100000000001,Clairo,0.7028250000000003,176525.4,0.4504150000000002,0.06692318449999997,0.14113250000000005,-10.25075,0.0559475,108.02585000000002,0.5248100000000001,69.575,0
4788,0,2,0.008790000000000001,Claudia Leitte,0.5920000000000001,222520.0,0.935,0.0154,0.132,-4.317,0.0581,125.013,0.5670000000000001,65.0,6
4806,0,11,0.22201818181818184,Clean Bandit,0.7305454545454545,221139.27272727274,0.6667272727272727,1.5377272727272727e-05,0.22013636363636369,-5.190818181818182,0.0449,112.06436363636364,0.5936363636363636,71.18181818181819,0
4812,0,4,0.30739999999999995,Clever,0.703,195875.0,0.578,7.400000000000001e-06,0.302,-5.083500000000001,0.06745,150.02649999999997,0.7565,73.5,8
4836,1,6,0.6093333333333333,Clinton Kane,0.5336666666666666,185788.66666666663,0.5196666666666666,0.0,0.13366666666666666,-7.773999999999997,0.0548,108.55133333333332,0.4003333333333334,72.0,2
4849,1,2,0.993,Clyde Boudreaux,0.133,151750.0,0.00512,0.851,0.0954,-33.295,0.038,67.818,0.0495,70.0,9
4854,1,1,0.218,Cmten,0.682,147000.0,0.722,0.0,0.166,-3.352,0.113,159.99200000000005,0.944,73.0,6
4862,0,2,0.0221,Cochise,0.7340000000000001,149145.0,0.6920000000000001,0.0,0.224,-6.227,0.0555,77.994,0.348,76.0,2
4875,1,4,0.0938,Coda,0.363,278126.5,0.6965000000000001,0.0,0.19975,-6.6084999999999985,0.0484,135.2005,0.4115,65.5,3
4878,0,2,0.45,Codfish,0.619,132081.0,0.468,0.0,0.127,-6.57,0.245,83.198,0.7659999999999999,67.0,5
4879,1,3,0.09423333333333334,Cody Carnes,0.3816666666666668,453683.66666666674,0.496,6.9333333333333344e-06,0.13953333333333334,-7.809333333333334,0.034400000000000014,140.00233333333333,0.19033333333333333,65.0,11
4883,1,2,0.00847,Cody Simpson,0.657,196787.0,0.828,0.0,0.326,-5.544,0.0728,115.954,0.5660000000000001,73.0,5
4885,1,2,0.14,Coffey Anderson,0.501,207987.0,0.743,6.56e-06,0.251,-5.789,0.037000000000000005,156.036,0.325,67.0,0
4895,1,3,0.0411,Cold Hart,0.597,178653.0,0.648,0.0,0.17866666666666667,-7.1483333333333325,0.04396666666666668,81.31333333333335,0.26466666666666666,70.33333333333333,0
4906,0,2,0.00118,Coleman Trapp,0.424,197486.0,0.921,0.00817,0.328,-3.174,0.0427,174.986,0.0973,66.0,4
5008,0,2,0.393,Conrad Sewell,0.7040000000000001,271640.0,0.634,3.17e-05,0.0952,-7.374,0.0428,113.927,0.411,77.0,11
5022,1,4,0.0631,Cookiee Kawaii,0.7659999999999999,83970.0,0.5720000000000001,0.00686,0.117,-8.7085,0.3225,119.98700000000001,0.16499999999999998,65.5,10
5023,0,2,0.0927,Cookin' On 3 Burners,0.792,195547.0,0.7170000000000001,3.59e-05,0.226,-4.759,0.0393,121.985,0.466,77.0,0
5027,1,1,0.552,Cooliecut,0.556,118361.0,0.64,0.0,0.215,-7.504,0.445,88.399,0.703,73.0,11
